invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,VAT,total,order_date,order_time,payment_method,cogs,gross_margin_percentage,gross_income,rating,time_of_day,day_name,month_name
585-03-5943,B,Mandalay,Normal,Male,"Health and beauty",18.11,10,9.0550,190.16,2019-03-13,11:46:00,Ewallet,181.10,4.761904716,9.06,5.9,Morning,Wednesday,March
585-11-6748,B,Mandalay,Member,Male,"Sports and travel",96.80,3,14.5200,304.92,2019-03-15,13:05:00,Cash,290.40,4.761904716,14.52,5.3,Afternoon,Friday,March
585-86-8361,A,Yangon,Normal,Female,"Food and beverages",27.28,5,6.8200,143.22,2019-02-03,10:31:00,"Credit card",136.40,4.761904716,6.82,8.6,Morning,Sunday,February
585-90-0249,A,Yangon,Member,Male,"Electronic accessories",73.26,1,3.6630,76.92,2019-01-27,18:08:00,Ewallet,73.26,4.761904716,3.66,9.7,Evening,Sunday,January
586-25-0848,A,Yangon,Normal,Female,"Sports and travel",12.34,7,4.3190,90.70,2019-03-04,11:19:00,"Credit card",86.38,4.761904716,4.32,6.7,Morning,Monday,March
587-03-7455,C,Naypyitaw,Member,Female,"Fashion accessories",97.79,7,34.2265,718.76,2019-02-16,17:30:00,Ewallet,684.53,4.761904716,34.23,4.9,Afternoon,Saturday,February
587-73-4862,A,Yangon,Member,Female,"Health and beauty",10.69,5,2.6725,56.12,2019-03-26,11:07:00,Ewallet,53.45,4.761904716,2.67,7.6,Morning,Tuesday,March
588-01-7461,C,Naypyitaw,Normal,Female,"Food and beverages",33.98,9,15.2910,321.11,2019-03-24,10:43:00,Cash,305.82,4.761904716,15.29,4.2,Morning,Sunday,March
588-47-8641,A,Yangon,Member,Male,"Fashion accessories",56.04,10,28.0200,588.42,2019-01-14,19:30:00,Ewallet,560.40,4.761904716,28.02,4.4,Evening,Monday,January
589-02-8023,A,Yangon,Member,Male,"Food and beverages",83.77,2,8.3770,175.92,2019-01-15,10:54:00,"Credit card",167.54,4.761904716,8.38,7.0,Morning,Tuesday,January
590-83-4591,B,Mandalay,Member,Male,"Electronic accessories",87.45,6,26.2350,550.94,2019-02-17,14:40:00,"Credit card",524.70,4.761904716,26.24,8.8,Afternoon,Sunday,February
592-34-6155,C,Naypyitaw,Normal,Male,"Food and beverages",31.77,4,6.3540,133.43,2019-01-14,14:43:00,Ewallet,127.08,4.761904716,6.35,6.2,Afternoon,Monday,January
592-46-1692,C,Naypyitaw,Member,Female,"Food and beverages",36.77,7,12.8695,270.26,2019-01-11,20:10:00,Cash,257.39,4.761904716,12.87,7.4,Evening,Friday,January
593-08-5916,A,Yangon,Normal,Female,"Fashion accessories",15.50,1,0.7750,16.28,2019-03-19,15:23:00,"Credit card",15.50,4.761904716,0.78,7.4,Afternoon,Tuesday,March
593-14-4239,B,Mandalay,Normal,Female,"Home and lifestyle",95.46,8,38.1840,801.86,2019-03-05,19:40:00,Ewallet,763.68,4.761904716,38.18,4.7,Evening,Tuesday,March
593-65-1552,C,Naypyitaw,Normal,Female,"Home and lifestyle",69.81,4,13.9620,293.20,2019-01-28,20:50:00,"Credit card",279.24,4.761904716,13.96,5.9,Evening,Monday,January
593-95-4461,C,Naypyitaw,Member,Male,"Home and lifestyle",74.86,1,3.7430,78.60,2019-03-24,14:49:00,Cash,74.86,4.761904716,3.74,6.9,Afternoon,Sunday,March
594-34-4444,A,Yangon,Normal,Male,"Electronic accessories",97.16,1,4.8580,102.02,2019-03-08,20:38:00,Ewallet,97.16,4.761904716,4.86,7.2,Evening,Friday,March
595-11-5460,A,Yangon,Normal,Male,"Health and beauty",96.58,2,9.6580,202.82,2019-03-15,10:12:00,"Credit card",193.16,4.761904716,9.66,5.1,Morning,Friday,March
595-27-4851,A,Yangon,Normal,Female,"Fashion accessories",54.28,7,18.9980,398.96,2019-01-27,18:05:00,Ewallet,379.96,4.761904716,19.00,9.3,Evening,Sunday,January
595-86-2894,C,Naypyitaw,Member,Male,"Fashion accessories",96.98,4,19.3960,407.32,2019-02-06,17:20:00,Ewallet,387.92,4.761904716,19.40,9.4,Afternoon,Wednesday,February
595-94-9924,A,Yangon,Member,Female,"Health and beauty",27.73,5,6.9325,145.58,2019-03-26,20:21:00,"Credit card",138.65,4.761904716,6.93,4.2,Evening,Tuesday,March
596-42-3999,B,Mandalay,Normal,Male,"Food and beverages",18.22,7,6.3770,133.92,2019-03-10,14:04:00,"Credit card",127.54,4.761904716,6.38,6.6,Afternoon,Sunday,March
597-78-7908,C,Naypyitaw,Normal,Male,"Fashion accessories",90.22,3,13.5330,284.19,2019-02-18,19:39:00,Cash,270.66,4.761904716,13.53,6.2,Evening,Monday,February
598-06-7312,B,Mandalay,Member,Male,"Fashion accessories",91.35,1,4.5675,95.92,2019-02-16,15:42:00,Cash,91.35,4.761904716,4.57,6.8,Afternoon,Saturday,February
598-47-9715,C,Naypyitaw,Normal,Male,"Electronic accessories",84.07,4,16.8140,353.09,2019-03-07,16:54:00,Ewallet,336.28,4.761904716,16.81,4.4,Afternoon,Thursday,March
600-38-9738,C,Naypyitaw,Member,Male,"Sports and travel",71.92,5,17.9800,377.58,2019-01-17,15:05:00,"Credit card",359.60,4.761904716,17.98,4.3,Afternoon,Thursday,January
602-16-6955,B,Mandalay,Normal,Female,"Sports and travel",76.60,10,38.3000,804.30,2019-01-24,18:10:00,Ewallet,766.00,4.761904716,38.30,6.0,Evening,Thursday,January
602-80-9671,C,Naypyitaw,Member,Female,"Home and lifestyle",15.95,6,4.7850,100.49,2019-02-09,17:15:00,"Credit card",95.70,4.761904716,4.79,5.1,Afternoon,Saturday,February
603-07-0961,C,Naypyitaw,Member,Male,"Electronic accessories",74.79,5,18.6975,392.65,2019-01-10,11:34:00,Cash,373.95,4.761904716,18.70,4.9,Morning,Thursday,January
604-70-6476,A,Yangon,Member,Male,"Fashion accessories",17.94,5,4.4850,94.19,2019-01-23,14:04:00,Ewallet,89.70,4.761904716,4.49,6.8,Afternoon,Wednesday,January
605-03-2706,A,Yangon,Normal,Female,"Health and beauty",15.80,3,2.3700,49.77,2019-03-25,18:02:00,Cash,47.40,4.761904716,2.37,9.5,Evening,Monday,March
605-72-4132,C,Naypyitaw,Normal,Female,"Food and beverages",94.47,8,37.7880,793.55,2019-02-27,15:12:00,Cash,755.76,4.761904716,37.79,9.1,Afternoon,Wednesday,February
605-83-1050,B,Mandalay,Normal,Male,"Fashion accessories",27.18,2,2.7180,57.08,2019-03-15,16:26:00,Ewallet,54.36,4.761904716,2.72,4.3,Afternoon,Friday,March
606-80-4905,C,Naypyitaw,Member,Female,"Sports and travel",19.15,6,5.7450,120.65,2019-01-29,10:01:00,"Credit card",114.90,4.761904716,5.75,6.8,Morning,Tuesday,January
607-65-2441,C,Naypyitaw,Member,Male,"Health and beauty",81.95,10,40.9750,860.48,2019-03-10,12:39:00,"Credit card",819.50,4.761904716,40.98,6.0,Afternoon,Sunday,March
607-76-6216,C,Naypyitaw,Member,Female,"Fashion accessories",92.49,5,23.1225,485.57,2019-03-02,16:35:00,"Credit card",462.45,4.761904716,23.12,8.6,Afternoon,Saturday,March
608-04-3797,B,Mandalay,Member,Female,"Health and beauty",25.32,8,10.1280,212.69,2019-03-05,20:24:00,Ewallet,202.56,4.761904716,10.13,8.7,Evening,Tuesday,March
608-05-3804,B,Mandalay,Member,Male,"Electronic accessories",39.75,1,1.9875,41.74,2019-02-25,20:19:00,Cash,39.75,4.761904716,1.99,6.1,Evening,Monday,February
608-27-6295,B,Mandalay,Member,Male,"Electronic accessories",52.89,6,15.8670,333.21,2019-01-19,17:34:00,"Credit card",317.34,4.761904716,15.87,9.8,Afternoon,Saturday,January
608-96-3517,B,Mandalay,Member,Female,"Fashion accessories",91.54,4,18.3080,384.47,2019-03-23,19:20:00,"Credit card",366.16,4.761904716,18.31,4.8,Evening,Saturday,March
609-81-8548,A,Yangon,Member,Female,"Home and lifestyle",37.44,6,11.2320,235.87,2019-02-06,13:55:00,"Credit card",224.64,4.761904716,11.23,5.9,Afternoon,Wednesday,February
610-46-4100,A,Yangon,Normal,Male,"Health and beauty",28.95,7,10.1325,212.78,2019-03-03,20:31:00,"Credit card",202.65,4.761904716,10.13,6.0,Evening,Sunday,March
612-36-5536,A,Yangon,Member,Male,"Food and beverages",80.96,8,32.3840,680.06,2019-02-17,11:12:00,"Credit card",647.68,4.761904716,32.38,7.4,Morning,Sunday,February
613-59-9758,C,Naypyitaw,Normal,Female,"Sports and travel",14.36,10,7.1800,150.78,2019-01-27,14:28:00,Cash,143.60,4.761904716,7.18,5.4,Afternoon,Sunday,January
616-24-2851,B,Mandalay,Member,Female,"Fashion accessories",17.87,4,3.5740,75.05,2019-03-22,14:42:00,Ewallet,71.48,4.761904716,3.57,6.5,Afternoon,Friday,March
616-87-0016,B,Mandalay,Normal,Male,"Fashion accessories",95.54,7,33.4390,702.22,2019-03-09,14:36:00,"Credit card",668.78,4.761904716,33.44,9.6,Afternoon,Saturday,March
617-15-4209,C,Naypyitaw,Member,Male,"Health and beauty",15.37,2,1.5370,32.28,2019-03-16,19:47:00,Cash,30.74,4.761904716,1.54,7.2,Evening,Saturday,March
618-34-8551,A,Yangon,Normal,Female,"Sports and travel",93.18,2,9.3180,195.68,2019-01-16,18:41:00,"Credit card",186.36,4.761904716,9.32,8.5,Evening,Wednesday,January
620-02-2046,C,Naypyitaw,Normal,Male,"Home and lifestyle",69.40,2,6.9400,145.74,2019-01-27,19:48:00,Ewallet,138.80,4.761904716,6.94,9.0,Evening,Sunday,January
622-20-1945,C,Naypyitaw,Normal,Female,"Health and beauty",39.42,1,1.9710,41.39,2019-01-18,15:08:00,Cash,39.42,4.761904716,1.97,8.4,Afternoon,Friday,January
624-01-8356,B,Mandalay,Normal,Female,"Home and lifestyle",49.01,10,24.5050,514.61,2019-01-27,10:44:00,"Credit card",490.10,4.761904716,24.51,4.2,Morning,Sunday,January
626-43-7888,C,Naypyitaw,Normal,Female,"Fashion accessories",60.41,8,24.1640,507.44,2019-02-07,12:23:00,Ewallet,483.28,4.761904716,24.16,9.6,Afternoon,Thursday,February
627-95-3243,B,Mandalay,Member,Female,"Home and lifestyle",77.68,9,34.9560,734.08,2019-02-04,13:21:00,Ewallet,699.12,4.761904716,34.96,9.8,Afternoon,Monday,February
628-34-3388,C,Naypyitaw,Normal,Male,"Fashion accessories",27.38,6,8.2140,172.49,2019-01-05,20:54:00,"Credit card",164.28,4.761904716,8.21,7.9,Evening,Saturday,January
628-90-8624,B,Mandalay,Member,Male,"Health and beauty",82.58,10,41.2900,867.09,2019-03-14,14:41:00,Cash,825.80,4.761904716,41.29,5.0,Afternoon,Thursday,March
629-42-4133,C,Naypyitaw,Normal,Male,"Health and beauty",21.80,8,8.7200,183.12,2019-02-19,19:24:00,Cash,174.40,4.761904716,8.72,8.3,Evening,Tuesday,February
630-74-5166,A,Yangon,Normal,Male,"Sports and travel",62.13,6,18.6390,391.42,2019-03-22,20:19:00,Cash,372.78,4.761904716,18.64,7.4,Evening,Friday,March
631-34-1880,C,Naypyitaw,Member,Male,"Food and beverages",24.31,3,3.6465,76.58,2019-01-08,19:09:00,"Credit card",72.93,4.761904716,3.65,4.3,Evening,Tuesday,January
631-41-3108,A,Yangon,Normal,Male,"Home and lifestyle",46.33,7,16.2155,340.53,2019-03-03,13:23:00,"Credit card",324.31,4.761904716,16.22,7.4,Afternoon,Sunday,March
632-32-4574,B,Mandalay,Normal,Male,"Sports and travel",75.92,8,30.3680,637.73,2019-03-20,14:14:00,Cash,607.36,4.761904716,30.37,5.5,Afternoon,Wednesday,March
632-90-0281,C,Naypyitaw,Normal,Female,"Fashion accessories",37.55,10,18.7750,394.28,2019-03-08,20:01:00,"Credit card",375.50,4.761904716,18.78,9.3,Evening,Friday,March
633-09-3463,C,Naypyitaw,Normal,Female,"Electronic accessories",47.65,3,7.1475,150.10,2019-03-28,12:58:00,"Credit card",142.95,4.761904716,7.15,9.5,Afternoon,Thursday,March
633-44-8566,A,Yangon,Member,Male,"Food and beverages",49.38,7,17.2830,362.94,2019-03-27,20:35:00,"Credit card",345.66,4.761904716,17.28,7.3,Evening,Wednesday,March
633-91-1052,A,Yangon,Normal,Female,"Home and lifestyle",12.03,2,1.2030,25.26,2019-01-27,15:51:00,Cash,24.06,4.761904716,1.20,5.1,Afternoon,Sunday,January
634-97-8956,A,Yangon,Normal,Male,"Food and beverages",32.90,3,4.9350,103.64,2019-02-17,17:27:00,"Credit card",98.70,4.761904716,4.94,9.1,Afternoon,Sunday,February
635-28-5728,A,Yangon,Normal,Male,"Health and beauty",56.00,3,8.4000,176.40,2019-02-28,19:33:00,Ewallet,168.00,4.761904716,8.40,4.8,Evening,Thursday,February
635-40-6220,A,Yangon,Normal,Male,"Health and beauty",89.60,8,35.8400,752.64,2019-02-07,11:28:00,Ewallet,716.80,4.761904716,35.84,6.6,Morning,Thursday,February
636-17-0325,B,Mandalay,Normal,Male,"Health and beauty",62.57,4,12.5140,262.79,2019-02-25,18:37:00,Cash,250.28,4.761904716,12.51,9.5,Evening,Monday,February
636-48-8204,A,Yangon,Normal,Male,"Electronic accessories",34.56,5,8.6400,181.44,2019-02-17,11:15:00,Ewallet,172.80,4.761904716,8.64,9.9,Morning,Sunday,February
636-98-3364,B,Mandalay,Member,Female,"Electronic accessories",26.26,3,3.9390,82.72,2019-03-02,12:36:00,Ewallet,78.78,4.761904716,3.94,6.3,Afternoon,Saturday,March
638-60-7125,A,Yangon,Normal,Female,"Electronic accessories",99.56,8,39.8240,836.30,2019-02-14,17:03:00,"Credit card",796.48,4.761904716,39.82,5.2,Afternoon,Thursday,February
639-76-1242,C,Naypyitaw,Normal,Male,"Food and beverages",40.52,5,10.1300,212.73,2019-02-03,15:19:00,Cash,202.60,4.761904716,10.13,4.5,Afternoon,Sunday,February
640-48-5028,B,Mandalay,Member,Female,"Home and lifestyle",88.39,9,39.7755,835.29,2019-03-02,12:40:00,Cash,795.51,4.761904716,39.78,6.3,Afternoon,Saturday,March
640-49-2076,B,Mandalay,Normal,Male,"Sports and travel",83.78,8,33.5120,703.75,2019-01-10,14:49:00,Cash,670.24,4.761904716,33.51,5.1,Afternoon,Thursday,January
641-43-2399,B,Mandalay,Normal,Male,"Home and lifestyle",25.55,4,5.1100,107.31,2019-01-26,20:23:00,Ewallet,102.20,4.761904716,5.11,5.7,Evening,Saturday,January
641-51-2661,C,Naypyitaw,Member,Female,"Food and beverages",87.10,10,43.5500,914.55,2019-02-12,14:45:00,"Credit card",871.00,4.761904716,43.55,9.9,Afternoon,Tuesday,February
641-62-7288,B,Mandalay,Normal,Male,"Home and lifestyle",99.92,6,29.9760,629.50,2019-03-24,13:33:00,Ewallet,599.52,4.761904716,29.98,7.1,Afternoon,Sunday,March
641-96-3695,C,Naypyitaw,Member,Female,"Fashion accessories",43.46,6,13.0380,273.80,2019-02-07,17:55:00,Ewallet,260.76,4.761904716,13.04,8.5,Afternoon,Thursday,February
642-30-6693,B,Mandalay,Normal,Female,"Sports and travel",54.51,6,16.3530,343.41,2019-03-17,13:54:00,Ewallet,327.06,4.761904716,16.35,7.8,Afternoon,Sunday,March
642-32-2990,A,Yangon,Normal,Female,"Food and beverages",10.96,10,5.4800,115.08,2019-02-02,20:48:00,Ewallet,109.60,4.761904716,5.48,6.0,Evening,Saturday,February
642-61-4706,B,Mandalay,Member,Male,"Food and beverages",93.40,2,9.3400,196.14,2019-03-30,16:34:00,Cash,186.80,4.761904716,9.34,5.5,Afternoon,Saturday,March
643-38-7867,A,Yangon,Normal,Male,"Home and lifestyle",97.94,1,4.8970,102.84,2019-03-07,11:44:00,Ewallet,97.94,4.761904716,4.90,6.9,Morning,Thursday,March
645-44-1170,A,Yangon,Member,Male,"Home and lifestyle",58.07,9,26.1315,548.76,2019-01-19,20:07:00,Ewallet,522.63,4.761904716,26.13,4.3,Evening,Saturday,January
645-78-8093,A,Yangon,Normal,Female,"Sports and travel",93.14,2,9.3140,195.59,2019-01-20,18:09:00,Ewallet,186.28,4.761904716,9.31,4.1,Evening,Sunday,January
647-50-1224,A,Yangon,Normal,Female,"Fashion accessories",29.42,10,14.7100,308.91,2019-01-12,16:23:00,Ewallet,294.20,4.761904716,14.71,8.9,Afternoon,Saturday,January
648-83-1321,A,Yangon,Member,Male,"Home and lifestyle",63.56,10,31.7800,667.38,2019-01-16,17:59:00,Cash,635.60,4.761904716,31.78,4.3,Afternoon,Wednesday,January
648-94-3045,C,Naypyitaw,Normal,Male,"Health and beauty",58.95,10,29.4750,618.98,2019-02-07,14:27:00,Ewallet,589.50,4.761904716,29.48,8.1,Afternoon,Thursday,February
649-11-3678,C,Naypyitaw,Normal,Female,"Food and beverages",22.93,9,10.3185,216.69,2019-02-26,20:26:00,Cash,206.37,4.761904716,10.32,5.5,Evening,Tuesday,February
649-29-6775,B,Mandalay,Normal,Male,"Fashion accessories",33.52,1,1.6760,35.20,2019-02-08,15:31:00,Cash,33.52,4.761904716,1.68,6.7,Afternoon,Friday,February
650-98-6268,B,Mandalay,Member,Female,"Food and beverages",20.87,3,3.1305,65.74,2019-03-20,13:53:00,"Credit card",62.61,4.761904716,3.13,8.0,Afternoon,Wednesday,March
651-61-0874,C,Naypyitaw,Normal,Male,"Home and lifestyle",46.22,4,9.2440,194.12,2019-03-12,20:04:00,"Credit card",184.88,4.761904716,9.24,6.2,Evening,Tuesday,March
651-88-7328,A,Yangon,Normal,Female,"Fashion accessories",65.74,9,29.5830,621.24,2019-01-01,13:55:00,Cash,591.66,4.761904716,29.58,7.7,Afternoon,Tuesday,January
651-96-5970,A,Yangon,Normal,Male,"Fashion accessories",46.41,1,2.3205,48.73,2019-03-03,20:06:00,"Credit card",46.41,4.761904716,2.32,4.0,Evening,Sunday,March
652-43-6591,A,Yangon,Normal,Female,"Fashion accessories",97.29,8,38.9160,817.24,2019-03-09,13:18:00,"Credit card",778.32,4.761904716,38.92,6.2,Afternoon,Saturday,March
652-49-6720,C,Naypyitaw,Member,Female,"Electronic accessories",60.95,1,3.0475,64.00,2019-02-18,11:40:00,Ewallet,60.95,4.761904716,3.05,5.9,Morning,Monday,February
655-07-2265,A,Yangon,Normal,Male,"Electronic accessories",78.31,3,11.7465,246.68,2019-03-05,16:38:00,Ewallet,234.93,4.761904716,11.75,5.4,Afternoon,Tuesday,March
655-85-5130,B,Mandalay,Member,Female,"Fashion accessories",38.30,4,7.6600,160.86,2019-03-13,19:22:00,Cash,153.20,4.761904716,7.66,5.7,Evening,Wednesday,March
656-16-1063,B,Mandalay,Normal,Male,"Sports and travel",46.42,3,6.9630,146.22,2019-01-04,13:24:00,"Credit card",139.26,4.761904716,6.96,4.4,Afternoon,Friday,January
656-95-9349,A,Yangon,Member,Female,"Health and beauty",68.93,7,24.1255,506.64,2019-03-11,11:03:00,"Credit card",482.51,4.761904716,24.13,4.6,Morning,Monday,March
658-66-3967,C,Naypyitaw,Normal,Male,"Health and beauty",53.19,7,18.6165,390.95,2019-01-14,15:42:00,Ewallet,372.33,4.761904716,18.62,5.0,Afternoon,Monday,January
659-36-1684,C,Naypyitaw,Member,Male,"Sports and travel",57.12,7,19.9920,419.83,2019-01-12,12:02:00,"Credit card",399.84,4.761904716,19.99,6.5,Afternoon,Saturday,January
659-65-8956,B,Mandalay,Member,Male,"Fashion accessories",51.36,1,2.5680,53.93,2019-01-16,15:26:00,Ewallet,51.36,4.761904716,2.57,5.2,Afternoon,Wednesday,January
660-29-7083,C,Naypyitaw,Normal,Male,"Electronic accessories",55.87,10,27.9350,586.64,2019-01-15,15:01:00,Cash,558.70,4.761904716,27.94,5.8,Afternoon,Tuesday,January
662-47-5456,C,Naypyitaw,Member,Male,"Fashion accessories",35.19,10,17.5950,369.50,2019-03-17,19:06:00,"Credit card",351.90,4.761904716,17.60,8.4,Evening,Sunday,March
662-72-2873,A,Yangon,Normal,Female,"Food and beverages",40.94,5,10.2350,214.94,2019-01-06,13:58:00,Ewallet,204.70,4.761904716,10.24,9.9,Afternoon,Sunday,January
663-86-9076,C,Naypyitaw,Member,Female,"Food and beverages",68.54,8,27.4160,575.74,2019-01-08,15:57:00,Ewallet,548.32,4.761904716,27.42,8.5,Afternoon,Tuesday,January
664-14-2882,C,Naypyitaw,Member,Female,"Home and lifestyle",10.53,5,2.6325,55.28,2019-01-30,14:43:00,"Credit card",52.65,4.761904716,2.63,5.8,Afternoon,Wednesday,January
665-32-9167,A,Yangon,Member,Female,"Health and beauty",36.26,2,3.6260,76.15,2019-01-10,17:15:00,"Credit card",72.52,4.761904716,3.63,7.2,Afternoon,Thursday,January
665-63-9737,B,Mandalay,Normal,Male,"Fashion accessories",52.42,3,7.8630,165.12,2019-02-27,17:36:00,Ewallet,157.26,4.761904716,7.86,7.5,Afternoon,Wednesday,February
667-23-5919,A,Yangon,Member,Female,"Fashion accessories",96.70,5,24.1750,507.68,2019-01-14,12:52:00,Ewallet,483.50,4.761904716,24.18,7.0,Afternoon,Monday,January
667-92-0055,A,Yangon,Member,Male,"Health and beauty",99.83,6,29.9490,628.93,2019-03-04,15:02:00,Ewallet,598.98,4.761904716,29.95,8.5,Afternoon,Monday,March
668-90-8900,A,Yangon,Normal,Female,"Home and lifestyle",93.69,7,32.7915,688.62,2019-03-10,18:44:00,"Credit card",655.83,4.761904716,32.79,4.5,Evening,Sunday,March
669-54-1719,B,Mandalay,Member,Male,"Electronic accessories",18.93,6,5.6790,119.26,2019-02-10,12:45:00,"Credit card",113.58,4.761904716,5.68,8.1,Afternoon,Sunday,February
670-71-7306,B,Mandalay,Normal,Male,"Sports and travel",44.63,6,13.3890,281.17,2019-01-02,20:08:00,"Credit card",267.78,4.761904716,13.39,5.1,Evening,Wednesday,January
670-79-6321,B,Mandalay,Member,Female,"Home and lifestyle",94.59,7,33.1065,695.24,2019-01-17,15:27:00,"Credit card",662.13,4.761904716,33.11,4.9,Afternoon,Thursday,January
672-51-8681,C,Naypyitaw,Member,Female,"Electronic accessories",66.65,9,29.9925,629.84,2019-01-04,18:19:00,"Credit card",599.85,4.761904716,29.99,9.7,Evening,Friday,January
674-15-9296,A,Yangon,Normal,Male,"Sports and travel",37.14,5,9.2850,194.99,2019-01-08,13:05:00,Ewallet,185.70,4.761904716,9.29,5.0,Afternoon,Tuesday,January
674-56-6360,A,Yangon,Normal,Male,"Electronic accessories",95.15,1,4.7575,99.91,2019-03-22,14:00:00,Cash,95.15,4.761904716,4.76,6.0,Afternoon,Friday,March
676-10-2200,B,Mandalay,Member,Male,"Fashion accessories",53.78,1,2.6890,56.47,2019-02-03,20:13:00,Ewallet,53.78,4.761904716,2.69,4.7,Evening,Sunday,February
676-39-6028,A,Yangon,Member,Female,"Electronic accessories",64.44,5,16.1100,338.31,2019-03-30,17:04:00,Cash,322.20,4.761904716,16.11,6.6,Afternoon,Saturday,March
677-11-0152,C,Naypyitaw,Normal,Female,"Food and beverages",93.26,9,41.9670,881.31,2019-01-16,18:08:00,Cash,839.34,4.761904716,41.97,8.8,Evening,Wednesday,January
678-79-0726,C,Naypyitaw,Member,Female,"Sports and travel",90.63,9,40.7835,856.45,2019-01-18,15:28:00,Cash,815.67,4.761904716,40.78,5.1,Afternoon,Friday,January
679-22-6530,B,Mandalay,Normal,Female,"Sports and travel",40.62,2,4.0620,85.30,2019-01-17,10:01:00,"Credit card",81.24,4.761904716,4.06,4.1,Morning,Thursday,January
685-64-1609,A,Yangon,Member,Female,"Fashion accessories",30.14,10,15.0700,316.47,2019-02-10,12:28:00,Ewallet,301.40,4.761904716,15.07,9.2,Afternoon,Sunday,February
686-41-0932,B,Mandalay,Normal,Female,"Fashion accessories",34.70,2,3.4700,72.87,2019-03-13,19:48:00,Ewallet,69.40,4.761904716,3.47,8.2,Evening,Wednesday,March
687-15-1097,C,Naypyitaw,Member,Female,"Health and beauty",21.12,2,2.1120,44.35,2019-01-03,19:17:00,Cash,42.24,4.761904716,2.11,9.7,Evening,Thursday,January
687-47-8271,A,Yangon,Normal,Male,"Fashion accessories",98.98,10,49.4900,1039.29,2019-02-08,16:20:00,"Credit card",989.80,4.761904716,49.49,8.7,Afternoon,Friday,February
689-05-1884,A,Yangon,Member,Male,"Health and beauty",48.63,10,24.3150,510.62,2019-03-04,12:44:00,Cash,486.30,4.761904716,24.32,8.8,Afternoon,Monday,March
689-16-9784,C,Naypyitaw,Normal,Male,"Food and beverages",46.77,6,14.0310,294.65,2019-03-11,13:37:00,Cash,280.62,4.761904716,14.03,6.0,Afternoon,Monday,March
690-01-6631,B,Mandalay,Normal,Male,"Fashion accessories",17.49,10,8.7450,183.65,2019-02-22,18:35:00,Ewallet,174.90,4.761904716,8.75,6.6,Evening,Friday,February
692-27-8933,B,Mandalay,Normal,Female,"Sports and travel",57.95,6,17.3850,365.09,2019-02-24,13:02:00,Cash,347.70,4.761904716,17.39,5.2,Afternoon,Sunday,February
692-92-5582,B,Mandalay,Member,Female,"Food and beverages",54.84,3,8.2260,172.75,2019-02-20,13:27:00,"Credit card",164.52,4.761904716,8.23,5.9,Afternoon,Wednesday,February
695-09-5146,B,Mandalay,Member,Female,"Food and beverages",98.79,3,14.8185,311.19,2019-02-23,20:00:00,Ewallet,296.37,4.761904716,14.82,6.4,Evening,Saturday,February
695-28-6250,A,Yangon,Normal,Female,"Sports and travel",43.06,5,10.7650,226.07,2019-02-04,16:38:00,Ewallet,215.30,4.761904716,10.77,7.7,Afternoon,Monday,February
695-51-0018,B,Mandalay,Normal,Female,"Sports and travel",34.84,4,6.9680,146.33,2019-02-10,18:36:00,Cash,139.36,4.761904716,6.97,7.4,Evening,Sunday,February
696-90-2548,A,Yangon,Normal,Male,"Sports and travel",25.84,3,3.8760,81.40,2019-03-10,18:55:00,Ewallet,77.52,4.761904716,3.88,6.6,Evening,Sunday,March
698-98-5964,A,Yangon,Normal,Female,"Food and beverages",81.21,10,40.6050,852.71,2019-01-17,13:01:00,"Credit card",812.10,4.761904716,40.61,6.3,Afternoon,Thursday,January
699-01-4164,C,Naypyitaw,Normal,Male,"Health and beauty",41.50,4,8.3000,174.30,2019-03-12,19:58:00,"Credit card",166.00,4.761904716,8.30,8.2,Evening,Tuesday,March
699-14-3026,C,Naypyitaw,Normal,Male,"Electronic accessories",85.39,7,29.8865,627.62,2019-03-25,18:30:00,Ewallet,597.73,4.761904716,29.89,4.1,Evening,Monday,March
699-88-1972,B,Mandalay,Normal,Male,"Health and beauty",99.16,8,39.6640,832.94,2019-01-28,17:47:00,"Credit card",793.28,4.761904716,39.66,4.2,Afternoon,Monday,January
700-81-1757,A,Yangon,Normal,Female,"Electronic accessories",26.31,5,6.5775,138.13,2019-01-18,20:59:00,"Credit card",131.55,4.761904716,6.58,8.8,Evening,Friday,January
701-23-5550,B,Mandalay,Member,Male,"Home and lifestyle",38.81,4,7.7620,163.00,2019-03-19,13:40:00,Ewallet,155.24,4.761904716,7.76,4.9,Afternoon,Tuesday,March
701-69-8742,B,Mandalay,Normal,Male,"Sports and travel",34.37,10,17.1850,360.89,2019-03-16,10:11:00,Ewallet,343.70,4.761904716,17.19,6.7,Morning,Saturday,March
702-72-0487,A,Yangon,Normal,Female,"Electronic accessories",46.61,2,4.6610,97.88,2019-02-26,12:28:00,"Credit card",93.22,4.761904716,4.66,6.6,Afternoon,Tuesday,February
702-83-5291,C,Naypyitaw,Member,Male,"Fashion accessories",99.82,9,44.9190,943.30,2019-03-27,10:43:00,Cash,898.38,4.761904716,44.92,6.6,Morning,Wednesday,March
704-10-4056,C,Naypyitaw,Member,Male,"Health and beauty",60.47,3,9.0705,190.48,2019-01-14,10:55:00,"Credit card",181.41,4.761904716,9.07,5.6,Morning,Monday,January
